brazil,15.228.199.0-15.228.199.255
brazil,15.228.200.0-15.228.227.255
brazil,15.228.228.0-15.228.228.255
brazil,15.228.229.0-15.229.21.255
brazil,15.229.22.0-15.229.22.255
brazil,15.229.23.0-15.229.53.255
brazil,15.229.54.0-15.229.54.255
brazil,15.229.55.0-15.229.255.255
brazil,15.230.73.0-15.230.73.191
brazil,15.230.93.0-15.230.94.255
brazil,15.230.197.0-15.230.197.255
brazil,15.230.250.0-15.230.250.255
brazil,15.230.252.0-15.230.252.255
brazil,15.231.0.0-15.231.255.255
brazil,15.235.3.0-15.235.3.255
brazil,15.235.5.232-15.235.6.255
brazil,15.235.27.0-15.235.27.255
brazil,16.12.0.0-16.12.2.255
brazil,17.43.176.0-17.43.183.255
brazil,17.47.4.0-17.47.4.255
brazil,17.48.16.0-17.48.31.255
brazil,17.50.16.0-17.50.23.255
brazil,17.50.24.0-17.50.31.255
brazil,17.119.28.0-17.119.29.255
brazil,17.119.32.0-17.119.35.255
brazil,17.119.80.0-17.119.83.255
brazil,17.119.124.0-17.119.127.255
brazil,17.253.10.0-17.253.10.255
brazil,17.253.18.0-17.253.19.255
brazil,18.64.195.0-18.64.209.255
brazil,18.67.117.0-18.67.146.255
brazil,18.161.192.0-18.161.206.255
brazil,18.228.0.0-18.228.75.255
brazil,18.228.76.0-18.228.76.255
brazil,18.228.77.0-18.228.77.255
brazil,18.228.78.0-18.228.78.255
brazil,18.228.79.0-18.228.170.255
brazil,18.228.171.0-18.228.171.255
brazil,18.228.172.0-18.228.172.255
brazil,18.228.173.0-18.228.173.255
brazil,18.228.174.0-18.228.193.255
brazil,18.228.194.0-18.228.194.255
brazil,18.228.195.0-18.228.195.255
brazil,18.228.196.0-18.229.70.255
brazil,18.229.71.0-18.229.71.255
brazil,18.229.72.0-18.229.250.255
brazil,18.229.251.0-18.229.251.255
brazil,18.229.252.0-18.230.9.255
brazil,18.230.10.0-18.230.10.255
brazil,18.230.11.0-18.231.137.255
brazil,18.231.138.0-18.231.138.255
brazil,18.231.139.0-18.231.173.255
brazil,18.231.174.0-18.231.174.255
brazil,18.231.175.0-18.231.255.255
brazil,20.20.32.0-20.20.32.255
brazil,20.40.16.0-20.40.23.255
brazil,20.40.32.0-20.40.39.255
brazil,20.40.112.0-20.40.119.255
brazil,20.47.39.0-20.47.39.255
brazil,20.47.86.0-20.47.86.255
brazil,20.60.36.0-20.60.37.255
brazil,20.95.240.0-20.95.240.255
brazil,20.132.176.0-20.132.191.255
brazil,20.132.231.0-20.132.231.255
brazil,20.132.248.0-20.132.248.255
brazil,20.135.76.0-20.135.77.255
brazil,20.135.128.0-20.135.133.255
brazil,20.148.0.0-20.148.15.255
brazil,20.148.16.0-20.148.31.255
brazil,20.148.208.0-20.148.223.255
brazil,20.149.16.0-20.149.31.255
brazil,20.149.64.0-20.149.255.255
brazil,20.150.73.0-20.150.73.255
brazil,20.150.80.0-20.150.80.255
brazil,20.150.111.0-20.150.111.255
brazil,20.150.123.0-20.150.123.255
brazil,20.157.42.0-20.157.42.255
brazil,20.157.55.0-20.157.55.255
brazil,20.157.189.0-20.157.189.255
brazil,20.157.198.0-20.157.198.255
brazil,20.157.222.0-20.157.222.255
brazil,20.157.227.0-20.157.227.255
brazil,20.190.145.0-20.190.145.255
brazil,20.190.173.0-20.190.173.255
brazil,20.195.128.0-20.195.131.255
brazil,20.195.136.0-20.195.137.255
brazil,20.195.138.0-20.195.143.255
brazil,20.195.144.0-20.195.146.199
brazil,20.195.146.200-20.195.150.159
brazil,20.195.150.160-20.195.152.255
brazil,20.195.153.0-20.195.164.255
brazil,20.195.165.0-20.195.165.255
brazil,20.195.166.0-20.195.168.255
brazil,20.195.169.0-20.195.169.255
brazil,20.195.170.0-20.195.184.255
brazil,20.195.185.0-20.195.185.255
brazil,20.195.186.0-20.195.186.255
brazil,20.195.187.0-20.195.191.255
brazil,20.195.192.0-20.195.192.255
brazil,20.195.193.0-20.195.199.255
brazil,20.195.200.0-20.195.200.255
brazil,20.195.201.0-20.195.225.255
brazil,20.195.226.0-20.195.226.255
brazil,20.195.227.0-20.195.227.255
brazil,20.195.228.0-20.195.228.255
brazil,20.195.229.0-20.195.229.255
brazil,20.195.230.0-20.195.230.255
brazil,20.195.231.0-20.195.255.255
brazil,20.197.128.0-20.197.180.255
brazil,20.197.181.0-20.197.181.255
brazil,20.197.182.0-20.197.190.255
brazil,20.197.191.0-20.197.191.255
brazil,20.197.192.0-20.197.197.255
brazil,20.197.198.0-20.197.198.255
brazil,20.197.199.0-20.197.199.255
brazil,20.197.200.0-20.197.223.255
brazil,20.197.224.0-20.197.224.255
brazil,20.197.225.0-20.197.227.255
brazil,20.197.228.0-20.197.228.255
brazil,20.197.229.0-20.197.231.255
brazil,20.197.232.0-20.197.232.255
brazil,20.197.233.0-20.197.255.255
brazil,20.201.0.0-20.201.24.211
brazil,20.201.24.212-20.201.24.212
brazil,20.201.24.213-20.201.58.116
brazil,20.201.58.117-20.201.58.117
brazil,20.201.58.118-20.201.66.43
brazil,20.201.66.44-20.201.66.147
brazil,20.201.66.148-20.201.73.132
brazil,20.201.73.133-20.201.73.133
brazil,20.201.73.134-20.201.111.255
brazil,20.201.112.0-20.201.112.255
brazil,20.201.113.0-20.201.123.255
brazil,20.201.124.0-20.201.124.255
brazil,20.201.125.0-20.201.125.255
brazil,20.201.126.0-20.201.127.255
brazil,20.202.80.0-20.202.83.255
brazil,20.206.0.0-20.206.2.127
brazil,20.206.2.128-20.206.3.19
brazil,20.206.3.20-20.206.4.235
brazil,20.206.4.236-20.206.63.255
brazil,20.206.64.0-20.206.65.255
brazil,20.206.66.0-20.206.66.255
brazil,20.206.67.0-20.206.67.255
brazil,20.206.68.0-20.206.68.255
brazil,20.206.69.0-20.206.69.255
brazil,20.206.70.0-20.206.76.255
brazil,20.206.77.0-20.206.77.255
brazil,20.206.78.0-20.206.78.255
brazil,20.206.79.0-20.206.80.255
brazil,20.206.81.0-20.206.81.255
brazil,20.206.82.0-20.206.83.255
brazil,20.206.84.0-20.206.84.255
brazil,20.206.85.0-20.206.86.255
brazil,20.206.87.0-20.206.87.255
brazil,20.206.88.0-20.206.97.255
brazil,20.206.98.0-20.206.98.255
brazil,20.206.99.0-20.206.100.255
brazil,20.206.101.0-20.206.101.255
brazil,20.206.102.0-20.206.118.255
brazil,20.206.119.0-20.206.119.255
brazil,20.206.120.0-20.206.120.255
brazil,20.206.121.0-20.206.121.255
brazil,20.206.122.0-20.206.126.255
brazil,20.206.127.0-20.206.127.255
brazil,20.206.128.0-20.206.128.255
brazil,20.206.129.0-20.206.129.255
brazil,20.206.130.0-20.206.130.255
brazil,20.206.131.0-20.206.131.255
brazil,20.206.132.0-20.206.132.255
brazil,20.206.133.0-20.206.133.255
brazil,20.206.134.0-20.206.175.255
brazil,20.206.176.0-20.206.178.175
brazil,20.206.178.176-20.206.183.63
brazil,20.206.183.64-20.206.183.79
brazil,20.206.183.80-20.206.255.255
brazil,20.209.12.0-20.209.13.255
brazil,20.209.82.0-20.209.83.255
brazil,20.226.0.0-20.226.3.255
brazil,20.226.4.0-20.226.4.255
brazil,20.226.5.0-20.226.10.255
brazil,20.226.11.0-20.226.11.255
brazil,20.226.12.0-20.226.15.255
brazil,20.226.16.0-20.226.16.255
brazil,20.226.17.0-20.226.17.255
brazil,20.226.18.0-20.226.48.255
brazil,20.226.49.0-20.226.49.255
brazil,20.226.50.0-20.226.90.255
brazil,20.226.91.0-20.226.91.255
brazil,20.226.92.0-20.226.108.255
brazil,20.226.109.0-20.226.109.255
brazil,20.226.110.0-20.226.255.255
brazil,20.231.128.0-20.231.128.255
brazil,23.1.80.0-23.1.95.255
brazil,23.2.176.0-23.2.191.255
brazil,23.3.48.0-23.3.63.255
brazil,23.3.128.0-23.3.131.255
brazil,23.3.224.0-23.3.239.255
brazil,23.4.64.0-23.4.79.255
brazil,23.4.193.0-23.4.197.255
brazil,23.4.200.0-23.4.204.255
brazil,23.4.242.0-23.4.242.255
brazil,23.4.245.0-23.4.246.255
brazil,23.5.16.0-23.5.47.255
brazil,23.6.224.0-23.6.239.255
brazil,23.10.48.0-23.10.63.255
brazil,23.10.250.0-23.10.250.255
brazil,23.15.190.0-23.15.191.255
brazil,23.26.234.0-23.26.234.255
brazil,23.27.131.0-23.27.131.255
brazil,23.32.0.0-23.32.0.255
brazil,23.32.32.0-23.32.35.255
brazil,23.32.184.0-23.32.187.255
brazil,23.36.72.0-23.36.75.255
brazil,23.37.208.0-23.37.223.255
brazil,23.37.228.0-23.37.229.255
brazil,23.37.240.0-23.37.255.255
brazil,23.38.116.0-23.38.117.255
brazil,23.38.144.0-23.38.159.255
brazil,23.39.56.0-23.39.59.255
brazil,23.39.211.0-23.39.211.255
brazil,23.39.220.0-23.39.220.255
brazil,23.40.24.0-23.40.27.255
brazil,23.41.10.0-23.41.10.255
brazil,23.41.172.0-23.41.175.255
brazil,23.41.192.0-23.41.207.255
brazil,23.41.254.0-23.41.255.255
brazil,23.42.240.0-23.42.255.255
brazil,23.43.174.0-23.43.175.255
brazil,23.43.250.0-23.43.251.255
brazil,23.44.139.0-23.44.139.255
brazil,23.44.176.0-23.44.195.255
brazil,23.45.14.0-23.45.15.255
brazil,23.45.208.0-23.45.227.255
brazil,23.46.0.0-23.46.1.255
brazil,23.46.18.0-23.46.19.255
brazil,23.47.176.0-23.47.179.255
brazil,23.52.4.0-23.52.7.255
brazil,23.52.36.0-23.52.39.255
brazil,23.52.116.0-23.52.119.255
brazil,23.52.127.128-23.52.127.255
brazil,23.52.134.0-23.52.134.255
brazil,23.52.188.0-23.52.191.255
brazil,23.54.20.0-23.54.23.255
brazil,23.55.32.0-23.55.35.255
brazil,23.56.110.0-23.56.110.255
brazil,23.57.109.0-23.57.109.255
brazil,23.58.94.0-23.58.94.255
brazil,23.58.147.0-23.58.147.255
brazil,23.59.162.0-23.59.162.255
brazil,23.59.169.0-23.59.169.255
brazil,23.59.215.0-23.59.215.255
brazil,23.59.232.0-23.59.234.255
brazil,23.59.236.0-23.59.239.255
brazil,23.59.254.0-23.59.254.255
brazil,23.60.15.0-23.60.15.255
brazil,23.61.112.0-23.61.115.255
brazil,23.61.118.0-23.61.123.255
brazil,23.61.128.0-23.61.159.255
brazil,23.62.40.0-23.62.43.255
brazil,23.62.56.0-23.62.59.255
brazil,23.63.28.0-23.63.29.255
brazil,23.65.128.0-23.65.143.255
brazil,23.65.180.0-23.65.180.255
brazil,23.66.103.0-23.66.103.255
brazil,23.67.35.0-23.67.35.255
brazil,23.67.76.0-23.67.77.255
brazil,23.73.208.0-23.73.208.255
brazil,23.73.210.0-23.73.211.255
brazil,23.73.215.0-23.73.216.255
brazil,23.73.220.0-23.73.223.255
brazil,23.74.26.0-23.74.27.255
brazil,23.74.176.0-23.74.207.255
brazil,23.75.18.0-23.75.19.255
brazil,23.76.150.0-23.76.151.255
brazil,23.76.200.0-23.76.203.255
brazil,23.76.240.0-23.76.255.255
brazil,23.77.32.0-23.77.47.255
brazil,23.77.96.0-23.77.127.255
brazil,23.92.83.32-23.92.83.255
brazil,23.92.84.0-23.92.84.255
brazil,23.92.85.0-23.92.85.255
brazil,23.92.86.0-23.92.86.255
brazil,23.92.89.0-23.92.89.223
brazil,23.92.94.0-23.92.94.255
brazil,23.92.213.96-23.92.213.255
brazil,23.97.96.0-23.97.97.28
brazil,23.97.97.29-23.97.97.36
brazil,23.97.97.37-23.97.108.169
brazil,23.97.108.170-23.97.108.170
brazil,23.97.108.171-23.97.112.255
brazil,23.97.116.0-23.97.127.255
brazil,23.175.192.0-23.175.192.255
brazil,23.192.178.0-23.192.178.255
brazil,23.192.184.0-23.192.187.255
brazil,23.192.190.0-23.192.190.255
brazil,23.192.216.0-23.192.216.255
brazil,23.194.220.0-23.194.221.255
brazil,23.195.148.0-23.195.151.255
chile,2.22.148.0-2.22.148.255
chile,2.23.178.0-2.23.178.255
chile,2.57.28.0-2.57.31.255
chile,4.69.216.0-4.69.216.255
chile,4.69.220.0-4.69.220.255
chile,8.14.204.0-8.14.204.255
chile,8.36.218.0-8.36.218.255
chile,8.51.2.0-8.51.3.255
chile,8.51.7.0-8.51.7.255
chile,8.51.46.0-8.51.46.255
chile,8.241.254.0-8.241.254.255
chile,8.242.200.0-8.242.201.83
chile,8.242.201.84-8.242.201.255
chile,8.242.202.0-8.242.203.255
chile,8.242.204.0-8.242.205.11
chile,8.242.205.12-8.242.205.247
chile,8.242.205.248-8.242.206.239
chile,8.242.206.240-8.242.207.255
chile,8.243.176.0-8.243.191.255
chile,13.227.181.0-13.227.183.255
chile,13.227.192.0-13.227.196.255
chile,13.227.200.0-13.227.207.255
chile,15.235.18.0-15.235.18.255
chile,17.43.132.0-17.43.135.255
chile,20.201.132.0-20.201.134.255
chile,23.2.64.0-23.2.67.255
chile,23.3.240.0-23.3.255.255
chile,23.6.0.0-23.6.15.255
chile,23.12.112.0-23.12.127.255
chile,23.14.64.0-23.14.79.255
chile,23.14.87.0-23.14.87.255
chile,23.15.184.0-23.15.187.255
chile,23.15.192.0-23.15.193.255
chile,23.41.11.0-23.41.11.255
chile,23.41.144.0-23.41.159.255
chile,23.44.231.0-23.44.231.255
chile,23.51.144.0-23.51.159.255
chile,23.56.214.0-23.56.219.255
chile,23.59.24.0-23.59.27.255
chile,23.59.228.0-23.59.231.255
chile,23.60.14.0-23.60.14.255
chile,23.60.100.0-23.60.103.255
chile,23.62.52.0-23.62.52.255
chile,23.72.251.0-23.72.251.255
chile,23.78.224.0-23.78.255.255
chile,23.195.99.0-23.195.99.255
chile,23.204.95.0-23.204.95.255
chile,23.213.29.0-23.213.30.255
chile,23.213.206.0-23.213.207.255
chile,23.219.44.0-23.219.47.255
chile,23.219.148.0-23.219.151.255
chile,23.222.237.0-23.222.238.255
chile,23.253.141.88-23.253.141.255
chile,24.239.163.0-24.239.163.255
chile,31.169.121.0-31.169.121.255
chile,32.59.28.0-32.59.28.255
chile,32.59.29.0-32.59.29.55
chile,32.59.68.0-32.59.68.255
chile,32.59.69.0-32.59.69.255
chile,32.59.70.0-32.59.70.127
chile,32.59.98.0-32.59.98.255
chile,32.59.99.0-32.59.99.255
chile,34.100.20.0-34.100.23.255
chile,34.100.54.0-34.100.55.255
chile,34.104.50.0-34.104.51.255
chile,34.127.178.0-34.127.179.255
chile,34.176.0.0-34.176.255.255
chile,37.143.128.0-37.143.128.255
chile,37.235.52.0-37.235.52.255
chile,37.252.251.0-37.252.251.255
chile,38.7.192.0-38.7.222.255
chile,38.7.223.0-38.7.223.255
chile,38.9.192.0-38.9.222.255
chile,38.9.223.0-38.9.223.255
chile,38.41.176.0-38.41.183.255
chile,38.43.78.0-38.43.78.255
chile,38.54.46.0-38.54.47.255
chile,38.99.237.0-38.99.237.255
chile,40.102.32.0-40.102.35.255
chile,43.152.21.0-43.152.21.255
chile,43.152.49.0-43.152.49.255
chile,44.157.0.0-44.157.1.15
chile,44.157.2.0-44.157.2.31
chile,44.157.8.0-44.157.8.255
chile,44.157.9.0-44.157.9.255
chile,45.4.0.0-45.4.1.255
chile,45.4.2.0-45.4.2.255
chile,45.4.3.0-45.4.3.255
chile,45.4.168.0-45.4.171.255
chile,45.5.120.0-45.5.123.255
chile,45.5.124.0-45.5.127.255
chile,45.7.228.0-45.7.231.255
chile,45.57.60.0-45.57.60.255
chile,45.65.240.0-45.65.243.255
chile,45.68.16.0-45.68.19.255
chile,45.71.8.0-45.71.11.255
chile,45.71.44.0-45.71.44.255
chile,45.71.45.0-45.71.45.255
chile,45.71.46.0-45.71.47.255
chile,45.82.103.0-45.82.103.255
chile,45.87.10.0-45.87.10.255
chile,45.160.4.0-45.160.7.255
chile,45.160.12.0-45.160.12.255
chile,45.160.13.0-45.160.13.255
chile,45.160.14.0-45.160.14.255
chile,45.160.15.0-45.160.15.255
chile,45.160.72.0-45.160.72.255
chile,45.160.73.0-45.160.73.255
chile,45.160.74.0-45.160.75.255
chile,45.160.188.0-45.160.189.255
chile,45.160.190.0-45.160.190.255
chile,45.160.191.0-45.160.191.255
chile,45.160.212.0-45.160.215.255
chile,45.161.44.0-45.161.47.255
chile,45.161.108.0-45.161.111.255
chile,45.161.112.0-45.161.115.255
chile,45.161.188.0-45.161.189.255
chile,45.161.190.0-45.161.190.255
chile,45.161.191.0-45.161.191.255
chile,45.162.132.0-45.162.132.255
chile,45.162.133.0-45.162.133.255
chile,45.162.134.0-45.162.134.255
chile,45.162.135.0-45.162.135.255
chile,45.162.184.0-45.162.187.255
chile,45.162.192.0-45.162.194.255
chile,45.162.195.0-45.162.195.255
chile,45.162.208.0-45.162.209.255
chile,45.162.210.0-45.162.210.255
chile,45.162.211.0-45.162.211.255
chile,45.165.40.0-45.165.43.255
chile,45.165.168.0-45.165.171.255
chile,45.166.72.0-45.166.75.255
chile,45.166.144.0-45.166.144.255
chile,45.166.145.0-45.166.145.255
chile,45.166.146.0-45.166.147.255
chile,45.167.24.0-45.167.24.255
chile,45.167.25.0-45.167.26.255
chile,45.167.27.0-45.167.27.255
chile,45.167.192.0-45.167.192.255
chile,45.167.193.0-45.167.193.255
chile,45.167.194.0-45.167.194.255
chile,45.167.195.0-45.167.195.255
chile,45.168.68.0-45.168.71.255
chile,45.169.54.0-45.169.55.255
chile,45.169.148.0-45.169.151.255
chile,45.169.163.0-45.169.163.255
chile,45.170.100.0-45.170.100.255
chile,45.170.101.0-45.170.102.255
chile,45.170.103.0-45.170.103.255
chile,45.170.135.0-45.170.135.255
chile,45.171.48.0-45.171.49.255
chile,45.171.220.0-45.171.223.255
chile,45.172.136.0-45.172.139.255
chile,45.173.120.0-45.173.121.255
chile,45.173.122.0-45.173.123.255
chile,45.173.128.0-45.173.131.255
chile,45.174.104.0-45.174.107.255
chile,45.174.204.0-45.174.207.255
chile,45.175.21.0-45.175.21.255
chile,45.176.116.0-45.176.116.255
chile,45.176.117.0-45.176.117.255
chile,45.176.118.0-45.176.119.255
chile,45.176.164.0-45.176.164.255
chile,45.176.165.0-45.176.165.255
chile,45.176.166.0-45.176.167.255
chile,45.176.192.0-45.176.192.255
chile,45.177.96.0-45.177.98.255
chile,45.177.99.0-45.177.99.255
chile,45.178.132.0-45.178.132.255
chile,45.178.133.0-45.178.135.255
chile,45.180.24.0-45.180.27.255
chile,45.180.68.0-45.180.69.255
chile,45.180.70.0-45.180.70.255
chile,45.180.71.0-45.180.71.255
chile,45.180.172.0-45.180.175.255
chile,45.181.78.0-45.181.79.255
chile,45.181.120.0-45.181.121.255
chile,45.181.122.0-45.181.122.127
chile,45.181.122.128-45.181.123.255
chile,45.182.116.0-45.182.116.255
chile,45.183.179.0-45.183.179.255
chile,45.184.84.0-45.184.84.255
chile,45.184.85.0-45.184.87.255
chile,45.186.148.0-45.186.148.255
chile,45.186.149.0-45.186.151.255
chile,45.190.16.0-45.190.19.255
chile,45.191.0.0-45.191.0.255
chile,45.191.48.0-45.191.51.255
chile,45.191.100.0-45.191.103.255
chile,45.199.158.0-45.199.159.255
chile,45.225.43.0-45.225.43.255
chile,45.225.92.0-45.225.92.255
chile,45.225.93.0-45.225.93.255
chile,45.225.94.0-45.225.94.255
chile,45.225.95.0-45.225.95.255
chile,45.225.132.0-45.225.133.255
chile,45.225.184.0-45.225.184.255
chile,45.225.185.0-45.225.187.255
chile,45.225.204.0-45.225.207.255
chile,45.226.168.0-45.226.171.255
chile,45.227.60.0-45.227.60.255
chile,45.227.62.0-45.227.63.255
chile,45.227.131.0-45.227.131.255
chile,45.227.176.0-45.227.176.255
chile,45.227.177.0-45.227.177.255
chile,45.227.178.0-45.227.179.255
chile,45.228.208.0-45.228.208.255
chile,45.228.209.0-45.228.209.255
chile,45.228.210.0-45.228.210.255
chile,45.228.211.0-45.228.211.255
